"wp_product_id","name","wp_event_id","price","stock_qty","commission_rate","commission_on_top"
"301538","Acces in 11.03.23","301533","35","0","2,5","yes"
"318222","Invitatie (doua persoane)","301533","0",NULL,,"no"
"301594","01-03.09.23 Abonament Earlybird","301590","60","0","5","yes"
"301617","01-03.09.23 Bilet o zi presale","301590","50","0","2,5","yes"
"334967","01-03.09.23 Abonament presale","301590","80","-1","5","yes"
"334973","01-03.09.23 Bilet o zi presale 1","301590","60","0","5","yes"
"334986","01-03.09.23 Bilet o zi presale 2","301590","70","0","5","yes"
"334991","01-03.09.23 Bilet o zi","301590","80","0","5","yes"
"334994","01-03.09.23 Abonament presale 1","301590","100","0","5","yes"
"334997","01-03.09.23 Abonament presale 2","301590","120","0","5","yes"
"335006","01-03.09.23 Abonament normal","301590","140","0","5","yes"
"282833","Abonament 3 zile earlybird","301867","180","0","6","yes"
"304978","Abonament 3 zile presale","301867","220","0","5","yes"
"304981","Bilet acces FARA LOC","301867","140","91","5","yes"
"311174","Invitatie (doua persoane)","301867","0","0",,"no"
"320394","Bilet pt 31 martie","301867","100","0","5","yes"
"320399","Bilet pt 1 aprilie","301867","100","0","5","yes"
"320401","Bilet pt 2 aprilie","301867","100","0","5","yes"
"324268","Bilet presale pt 2 aprilie","301867","120","-1","5","yes"
"325932","Bilet acces in 2 aprilie","301867","140","0","5","yes"
"327823","Bilet pt 1 aprilie","301867","140","0","5","yes"
"327828","Bilet pt 31 martie","301867","140","0","5","yes"
"301965","Acces - earlybird retur","301947","59","0","5","yes"
"302982","Earlybird","302813","60","0","5","yes"
"302996","Presale ","302813","80",NULL,"5","yes"
"303000","Normal Acces","302813","90",NULL,"5","yes"
"312671","Invitatie (doua persoane)","302813","0","0",,"no"
"303092","Presale","303077","60","0","5","yes"
"303108","Normal Ticket","303077","80","63","5","yes"
"312523","Invitatie (doua persoane)","303077","0","0","5","yes"
"303237","Earlybird","303226","60","0","5","yes"
"312668","Invitatie (doua persoane)","303226","0","0","5","yes"
"303264","Earlybird","303255","60","9","5","yes"
"303287","Earlybird","303276","60","0","5","yes"
"303298","Presale","303276","80","0","5","yes"
"303301","Normal Acces","303276","90",NULL,"5","yes"
"312545","Invitatie (doua persoane)","303276","0","0","5","yes"
"303328","06.04.23 Categoria II Farfarello BZ","303317","65","0","5","yes"
"303371","Acces in 10 martie","303368","40",NULL,"2,5","yes"
"303391","Presale Ticket","303387","60","0","5","yes"
"303397","Normal Ticket","303387","70","0","5","yes"
"303678","Earlybird zona PARTER","303407","65","0","5","yes"
"303684","Earlybird zona ETAJ","303407","60","0","5","yes"
"312591","Invitatie (doua persoane)","303407","0","0","5","yes"
"320784","Presale zona PARTER","303407","80","0","5","yes"
"328947","Normal Acces","303407","90",NULL,"5","yes"
"303655","Earlybird","303479","60","0","5","yes"
"303667","Presale","303479","80","0","5","yes"
"312599","Invitatie (doua persoane)","303479","0","0","5","yes"
"303519","Acces in 19.02.23 Joy Division","303513","36","0","2,5","yes"
"353136","Acces in 15.06.23 Joy Division","303513","35",NULL,"2,5","yes"
"303688","Earlybird","303601","60","0","5","yes"
"303690","Presale","303601","80","0","5","yes"
"303997","Earlybird fara loc","303960","60","16","5","yes"
"304005","Earlybird cu loc la masa","303960","70","0","5","yes"
"304011","Presale cu loc la masa","303960","80",NULL,"5","yes"
"312492","Invitatie (doua persoane)","303960","0","0",,"no"
"304390","Presale - acces in 25 martie","304380","40","0","2,5","yes"
"304395","Acces in 25 martie","304380","50","83","2,5","yes"
"304431","Categoria II","304419","65",NULL,"5","yes"
"304434","Categoria I","304419","85",NULL,"5","yes"
"312478","Invitatie (doua persoane)","304419","0","0",,"no"
"319655","67 lei Acces (contine taxa 2 lei)","304419","0","0",,"no"
"319696","87 lei Acces (contine taxa 2 lei)","304419","0","0",,"no"
"320692","102 lei Acces (contine taxa 2 lei)","304419","0","0",,"no"
"30455","Acces general (pret in ziua evenimentului)","30445","50",NULL,NULL,NULL
"30456","Presale (pret pana pe data de 19 septembrie, inclusiv)","30445","40",NULL,NULL,NULL
"30457","Earlybird (doar primele 100 bilete)","30445","30","72.000000",NULL,NULL
"304491","Presale Categoria 2 (balcon etajul 1)","304455","60","0","5","yes"
"304498","Presale Categoria 1 (parter)","304455","80","0","5","yes"
"304509","Acces Categoria 1 (parter)","304455","100","149","5","yes"
"312506","Invitatie (doua persoane)","304455","0","0","5","yes"
"304540","03.03.23 Acces elevi/studenti","304526","20","0","2,5","yes"
"304551","Acces in 3 martie","304526","40",NULL,"2,5","yes"
"30475","Presale pt 28.06.19 club Quantic Bucuresti","30471","40","0",NULL,NULL
"30476","Earlybird pt 28.06.19 club Quantic Bucuresti","30471","30","0",NULL,NULL
"304969","Presale acces in 23 aprilie","304967","69","-14","5","yes"
"304983","Acces earlybird in 23 aprilie","304967","85","0",,"no"
"312626","Invitatie (doua persoane)","304967","0","0","5","yes"
"333722","Acces presale in 23 aprilie","304967","100","0",,"no"
"304995","Presale acces in 29 aprilie","304987","80",NULL,"5","yes"
"305002","Acces in 29 aprilie","304987","90",NULL,"5","yes"
"312623","Invitatie (doua persoane)","304987","0","0","5","yes"
"305033","Normal acces","305021","60","0","6","yes"
"305049","Normal presale","305021","45","0","6","yes"
"305065","VIP Earlybird","305021","50","0","6","yes"
"305074","VIP presale","305021","60","0","6","yes"
"306930","VIP","305021","80","0","6","yes"
"320628","63,6 lei Acces (contine taxa 3,6 lei)","305021","0","0",,"no"
"305137","Acces cu loc la masa","305129","79","36","5","yes"
"315970","Invitatie (doua persoane)","305129","0","0",,"no"
"305165","Presale Acces in 3 martie","305160","40","0","2,5","yes"
"309389","Acces in 3 martie","305160","50","20","2,5","yes"
"309874","Acces in 3 martie","305160","0","0",,"no"
"305667","Presale acces in 02 aprilie","305657","60","6","5","yes"
"312565","Invitatie (doua persoane)","305657","0","9","5","yes"
"328093","Presale acces in 27 aprilie","305657","60","44","5","yes"
"306088","Abonament 3 zile","306077","150",NULL,,"no"
"306094","Abonament 3 zile - grup (5+1 gratis)","306077","1000",NULL,,"no"
"306100","Bilet in ziua 17.08","306077","65",NULL,,"no"
"306103","Bilet in ziua 18.08","306077","80",NULL,,"no"
"306106","Bilet in ziua 19.08","306077","95",NULL,,"no"
"307023","Bilet acces joi 17 august (grup 3+1 gratis)","306077","195",NULL,,"no"
"307041","Bilet vineri 18 august (grup 3+1 gratis)","306077","240",NULL,,"no"
"307046","Bilet sambata 19 august (grup 3+1 gratis)","306077","285",NULL,,"no"
"355504","Abonament 3 zile","306077","200",NULL,,"no"
"418544","Bilet in ziua sambata","306077","95",NULL,,"no"
"213199","06.06.25 Acces","306545","50","40","6","yes"
"592119","21.03.25 Acces elev/student","306545","50","50","6","yes"
"306568","Acces in 11 aprilie","306561","40",NULL,"2,5","yes"
"306692","Earlybird (acces in 23 martie)","306687","40","0","2,5","yes"
"306702","Presale (acces in 23 martie)","306687","50","0","6","yes"
"306717","Acces in 23 martie","306687","60",NULL,"6","yes"
"311162","Invitatie (doua persoane)","306687","0","0",,"no"
"164938","Presale acces 9 aprilie","306780","35","0","2,5","yes"
"306941","Acces in 17 martie","306935","45","365",,"no"
"306954","Acces 17.03.23","306935","60","0",,"no"
"311937","Invitatie (o persoana)","306935","0","100",,"no"
"305056","Presale Acces 1 aprilie","307003","80","0","5","yes"
"307020","Acces 1 aprilie","307003","90",NULL,"5","yes"
"312561","Invitatie (doua persoane)","307003","0","0","5","yes"
"316884","92 lei Acces (contine taxa 2 lei)","307003","0",NULL,,"no"
"307070","Acces in 17 martie","307056","40",NULL,"2,5","yes"
"321041","62 lei Acces (contine taxa 2 lei)","307056","0",NULL,,"no"
"321247","Acces in 17 martie","307056","60",NULL,"3","yes"
"307151","Acces in 12 martie","307142","45","23","6","yes"
"317791","12.03.23 Acces elevi/studenti","307142","30","0","2,5","yes"
"307290","Presale - Acces in 10 martie","307265","80","0","6","yes"
"307308","Normal - Acces in 10 martie","307265","100","-1","6","yes"
"308112","Presale acces in 17 martie","308092","50",NULL,"5","yes"
"308340","Acces in 08 martie","308274","50","0","6","yes"
"316523","Acces in 08 martie FARA LOC","308274","50","53","6","yes"
"308631","Presale acces in 1 aprilie","308622","35","0","2,5","yes"
"308639","Acces in 1 aprilie","308622","50","142","2,5","yes"
"81965","Acces 02.11.23","308697","80","0","5","yes"
"82293","Presale pt 02.11.23","308697","65","0","5","yes"
"309095","Acces in 16 martie","309071","40",NULL,"2,5","yes"
"309174","Acces in 24.03.23 ThePub Bucuresti","309153","45","0","6","yes"
"309301","Presale acces in 30 martie","309295","50","0","6","yes"
"313086","Acces in 30 martie","309295","60",NULL,"6","yes"
"309642","Acces in 16 martie","309621","35",NULL,,"no"
"311350","Acces in 12 mai","311348","40",NULL,"2,5","yes"
"134111","Acces GOL Stand up - ev.din 17.09.23 Anulat si Retur","311782","30","0","2","yes"
"311791","Acces GOL Stand up - ev.din 08.03.23","311782","30","0","2","yes"
"434550","19.11.23 Acces Gol – Stand Up Magic","311782","30","0","2,5","yes"
"311925","31.03.23 Presale Cj","311916","60","0","5","yes"
"311928","31.03.23 Acces Cj","311916","70","0","5","yes"
"312885","Acces in 17 martie","312881","50",NULL,"6","yes"
"313065","Acces + carte cadou cu autograf","313062","100",NULL,,"no"
"313636","Acces in 22 martie","313633","40",NULL,"2,5","yes"
"323050","Invitatie (doua persoane)","313633","0",NULL,,"no"
"314185","Presale Acces in 8 aprilie","314009","70","-2","5","yes"
"314040","Acces in 25 martie","314037","30","189","2,5","yes"
"314067","25.03.23 Acces elevi/ studenti","314037","20","0","2,5","yes"
"314074","Acces in 31.03.23 Craiova","314069","40","0","2","yes"
"314122","Acces in 02.04.23 Cluj","314110","40","0","2","yes"
"314243","Presale Acces in 7 aprilie","314224","60","-14","5","yes"
"314278","Acces elevi/studenti in 7 aprilie","314224","40","-2","5","yes"
"314287","Acces in 7 aprilie","314224","70","-11","5","yes"
"314325","Presale Acces in 2 aprilie","314316","60","0","5","yes"
"314334","Acces in 2 aprilie","314316","75",NULL,"5","yes"
"314339","02.04.23 Acces elev/student","314316","40","0","5","yes"
"327475","42 lei Acces (contine taxa 2 lei)","314316","0","0",,"no"
"327502","77 lei Acces (contine taxa 2 lei)","314316","0","0",,"no"
"314566","Presale Acces in 5 mai","314347","60","0","5","yes"
"314570","Acces in 5 mai","314347","70",NULL,"5","yes"
"321810","05.05.23 Acces elev/student","314347","40","0","2,5","yes"
"341658","42 lei Acces (contine taxa 2 lei)","314347","0","0",,"no"
"341663","72 lei Acces (contine taxa 2 lei)","314347","0","40",,"no"
"314361","Acces","314355","35","80",NULL,NULL
"321814","35 lei Acces (contine taxa 2 lei)","314355","0","0",NULL,NULL
"314420","Abonament 2 zile","314417","70",NULL,,"no"
"360352","Bilet pt o zi","314417","40",NULL,,"no"
"360357","18-19.08.23 Abonament 2 zile (14-18ani)","314417","40","0",,"no"
"360359","18-19.08.23 Bilet o zi (14-18ani)","314417","25","0",,"no"
"314555","Acces in 17 martie","314547","60","-3","5","yes"
"104415","Acces in 25.10.23","315429","50","0","6","yes"
"315442","Acces in 26.03.23","315429","50","0","6","yes"
"315465","Presale acces in 17 martie","315455","45",NULL,"6","yes"
"315494","Acces in 17 martie","315455","50",NULL,"6","yes"
"317263","52 lei Acces (contine taxa 2 lei)","315455","0",NULL,,"no"
"315500","Presale acces in 18 martie","315498","45",NULL,"6","yes"
"315507","Acces in 18 martie","315498","50",NULL,"6","yes"
"316951","52 lei Acces (contine taxa 2 lei)","315498","0","0",,"no"
"315537","Presale FARA LOC","315531","80","100","5","yes"
"315546","Acces cu loc la masa","315531","100","55","5","yes"
"315861","Presale Acces in 25 aprilie","315854","30","0","2,5","yes"
"315869","Acces in 25 aprilie","315854","40",NULL,"2,5","yes"
"315926","Presale Acces in 25 martie","315923","40","0","2,5","yes"
"315929","Acces in 25 martie","315923","50",NULL,"6","yes"
"316221","Acces in 25 martie","316217","50",NULL,"6","yes"
"316237","25.03.23 Acces elevi/studenti","316217","25","0","2,5","yes"
"316281","Presale Acces in 21 martie","316253","40","0","2,5","yes"
"316328","Acces in 21 martie","316253","50",NULL,"6","yes"
"316499","Presale Acces in 29 martie","316490","40","0","2,5","yes"
"316504","Acces in 29 martie","316490","45",NULL,"6","yes"
"316653","Acces in 08.04.2023","316641","40","0","2,5","yes"
"316797","Presale pentru 28 aprilie","316793","50","0","5","yes"
"316805","Acces in 28 aprilie","316793","60","-4","5","yes"
"334596","Acces fara loc","316793","60","0","5","yes"
"35811","Abonament Acces","31694","60",NULL,NULL,NULL
"35813","Bilet o zi 28 septembrie","31694","35",NULL,NULL,NULL
"35814","Bilet o zi 27 septembrie","31694","35",NULL,NULL,NULL
"35815","Bilet presale o zi 28 septembrie","31694","30",NULL,NULL,NULL
"35816","Bilet presale o zi 27 septembrie","31694","30",NULL,NULL,NULL
"35817","Abonament Presale","31694","50",NULL,NULL,NULL
"35818","Abonament Early Bird","31694","40",NULL,NULL,NULL
"296690","INVITATIE (o persoana)","317121","0",NULL,,"no"
"317193","Acces general - Earlybird","317121","89","0","10","yes"
"317198","Acces general - Presale Tickets","317121","109","0","10","yes"
"317202","Acces General - Normal Ticket ","317121","120","0","10","yes"
"298528","Acces in 24 martie","317449","60","0","6","yes"
"317461","Acces in 25 martie","317449","60","0","6","yes"
"317464","Acces in 26 martie","317449","60",NULL,"6","yes"
"317483","Presale 06.04.23","317473","45","0","6","yes"
"318124","Acces 06.04.23","317473","55","0","6","yes"
"331923","Acces in 13.12.23","317473","60","0","6","yes"
"339456","Presale pt 13.12.23","317473","50","0","6","yes"
"318080","Acces in 20 martie","318071","45",NULL,"6","yes"
"318106","Acces 11 iunie ora 17:00","318098","35",NULL,"2,5","yes"
"337484","Acces BALCON 11 iunie ora 17:00","318098","30",NULL,"2,5","yes"
"318568","Acces in 17 martie","318550","30",NULL,"2,5","yes"
"318574","Acces in 19 martie","318565","40",NULL,"2,5","yes"
"319101","Acces 30 martie","319084","40",NULL,"2,5","yes"
"319243","Presale acces in 21 mai","319221","40","-6","2,5","yes"
"75156","Acces 17.12.23","319799","45","0","6","yes"
"81996","17.02.24-Acces elev/student","319799","40","0","2,5","yes"
"127546","Acces 30.11.23","319799","45","0","6","yes"
"255645","Acces in 17.02.24","319799","50","0","6","yes"
"276217","Acces in 27.05.23","319799","45",NULL,"6","yes"
"312975","Acces elev/student in 27.05.23","319799","25","0","2,5","yes"
"433187","Acces elev/student 30.11.23","319799","35","0","2,5","yes"
"465945","10.11.24-Acces","319799","55","0","6","yes"
"537661","18.10.24-Acces","319799","50","0","6","yes"
"581806","14.02.25 Acces","319799","60","46","6","yes"
"595144","09.03.25 Acces","319799","60","37","6","yes"
"595159","05.04.25 Acces elev/student","319799","50","48","6","yes"
"623466","05.04.25 Acces","319799","60","50","6","yes"
"319834","Acces in 2 mai","319831","45",NULL,"6","yes"
"315543","01.04.23 Acces","319888","40","0","2,5","yes"
"326098","40 lei Bilet Acces","319888","0","0",,"no"
"320199","Abonament Presale 3 zile","320196","160","0",,"no"
"327564","Abonament 3 zile","320196","270","0",,"no"
"327574","Bilet 30 iunie","320196","120","0",,"no"
"329295","Bilet 1 iulie","320196","120","0",,"no"
"329303","Bilet 2 iulie","320196","120","0",,"no"
"320359","Acces general - Earlybird","320267","89","0","10","yes"
"320376","15.09.23 Presale","320267","109","0","10","yes"
